budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,1252309,"[{'id': 514, 'name': 'spain'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 187056, 'name': 'woman director'}, {'id': 298666, 'name': 'erotic romance'}]",es,Pídeme lo que quieras,"After his father's death, Eric Zimmerman travels to Spain to oversee his company's branches. In Madrid, he falls for Judith and engage in an intense, erotic relationship full of exploration. However, Eric fears his secret may end their affair.",225.4805,"[{'id': 11564, 'logo_path': None, 'name': 'Versus Entertainment', 'origin_country': 'ES'}, {'id': 209187, 'logo_path': '/xurSUt93rw76Cp3ByybemL6nWl6.png', 'name': 'LyO Media', 'origin_country': 'ES'}, {'id': 11652, 'logo_path': None, 'name': 'Warner Bros. Entertainment España', 'origin_country': 'ES'}, {'id': 37209, 'logo_path': None, 'name': '4 Cats Pictures', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2024-11-29,0,0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Ask Me What You Want,5.752,125
150000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",https://movies.disney.com/moana-2,1241982,"[{'id': 658, 'name': 'sea'}, {'id': 270, 'name': 'ocean'}, {'id': 3289, 'name': 'villain'}, {'id': 4344, 'name': 'musical'}, {'id': 9663, 'name': 'sequel'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",en,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",186.1839,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 6125, 'logo_path': '/tzsMJBJZINu7GHzrpYzpReWhh66.png', 'name': 'Walt Disney Animation Studios', 'origin_country': 'US'}, {'id': 158526, 'logo_path': '/tzsMJBJZINu7GHzrpYzpReWhh66.png', 'name': 'Walt Disney Animation Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-11-21,1059544057,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The ocean is calling them back.,Moana 2,7.079,2180
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,1261050,[],da,De lydløse,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators.",198.2661,"[{'id': 76, 'logo_path': '/nebkQYtQKhZyHJfh5v0oGpNbPzu.png', 'name': 'Zentropa Entertainments', 'origin_country': 'DK'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 8288, 'logo_path': '/5THcBZP0ad7hXPjtPTxld5sVJQp.png', 'name': 'Zentropa International Sweden', 'origin_country': 'SE'}, {'id': 49934, 'logo_path': '/ns14fiims2htw1kiEI9xCJFFlWO.png', 'name': 'Kazak Productions', 'origin_country': 'FR'}, {'id': 8556, 'logo_path': None, 'name': 'Zentropa International France', 'origin_country': 'FR'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-10-31,0,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,The largest heist in Danish history.,The Quiet Ones,4.983,30
0,"[{'id': 27, 'name': 'Horror'}]",,1208808,"[{'id': 4225, 'name': 'night shift'}, {'id': 1547, 'name': 'mexico city, mexico'}, {'id': 11612, 'name': 'hospital'}, {'id': 162846, 'name': 'ghost'}, {'id': 185343, 'name': 'based on myths, legends or folklore'}, {'id': 285943, 'name': 'nurses'}, {'id': 342372, 'name': 'ghost nurse'}, {'id': 349352, 'name': 'cine mexicano'}]",es,Turno nocturno,"A young nurse with a domestic abuse past starts working the night shift at a small hospital, where, during the night, the ghost of a nurse materializes.",183.8217,"[{'id': 63520, 'logo_path': '/ytQNtv7i4wtkuLyguqRLC0FX8GL.png', 'name': 'Sony Pictures International Productions', 'origin_country': 'US'}, {'id': 74139, 'logo_path': None, 'name': 'EFICINE 189', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2024-10-31,0,107,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,You won't be able to cure this evil.,Turno nocturno,6.529,69
200000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",https://movies.disney.com/mufasa-the-lion-king,762509,"[{'id': 6054, 'name': 'friendship'}, {'id': 439, 'name': 'paradise'}, {'id': 2043, 'name': 'lion'}, {'id': 4344, 'name': 'musical'}, {'id': 9675, 'name': 'prequel'}, {'id': 10787, 'name': 'jungle'}, {'id': 171826, 'name': 'told in flashback'}, {'id': 171854, 'name': 'betrayal by friend'}, {'id': 177973, 'name': 'chance meeting'}, {'id': 245230, 'name': 'live action remake'}, {'id': 248927, 'name': 'found family'}, {'id': 262419, 'name': 'lost'}, {'id': 325775, 'name': 'awestruck'}]",en,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",167.8908,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-12-18,721046090,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The story of an orphan who would be king.,Mufasa: The Lion King,7.417,1915
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://epic-pictures.com/film/ghost-game,1249385,"[{'id': 3358, 'name': 'haunted house'}, {'id': 11323, 'name': 'descent into madness'}, {'id': 14903, 'name': 'home invasion'}, {'id': 234506, 'name': 'thrill seeker'}, {'id': 281237, 'name': 'independent film'}, {'id': 308441, 'name': 'social media challenge'}]",en,Ghost Game,"As part of an internet challenge to live undetected in a stranger’s home, a daring couple target an infamous haunted house and endure a series of chilling incidents as they witness a family descending into madness.",127.308,"[{'id': 7662, 'logo_path': '/uGLpMN6r5MyFosNTgP9PKU48CHp.png', 'name': 'Epic Pictures Group', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-10-18,0,86,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Evil lives here.,Ghost Game,3.727,22
122000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.sonicthehedgehogmovie.com,939243,"[{'id': 305, 'name': 'moon'}, {'id': 9663, 'name': 'sequel'}, {'id': 41645, 'name': 'based on video game'}, {'id': 157701, 'name': 'psychotic'}, {'id': 163129, 'name': 'dual role'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 208927, 'name': 'hedgehog'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 245358, 'name': 'grandfather grandson relationship'}, {'id': 258197, 'name': 'animal human friendship'}, {'id': 269710, 'name': 'anthropomorphic animal'}, {'id': 325435, 'name': 'loss and grief'}, {'id': 325783, 'name': 'cliché'}, {'id': 325787, 'name': 'complicated'}, {'id': 325848, 'name': 'sceptical'}]",en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",150.5111,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 77884, 'logo_path': '/dP2lxVNctD5Cried0IWVqgrO2o9.png', 'name': 'Marza Animation Planet', 'origin_country': 'JP'}, {'id': 113750, 'logo_path': '/A3QVZ9Ah0yI2d2GiXUFpdlbTgyr.png', 'name': 'SEGA', 'origin_country': 'JP'}, {'id': 10644, 'logo_path': '/ocLZIdYJBppuCt1rhYEb2jbpt5F.png', 'name': 'Blur Studio', 'origin_country': 'US'}, {'id': 168701, 'logo_path': '/vWdZFT4V64CCv12D10m44duQjyg.png', 'name': 'SEGA of America', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2024-12-19,486018457,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,New adventure. New rival.,Sonic the Hedgehog 3,7.742,2376
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,1140847,"[{'id': 7376, 'name': 'princess'}, {'id': 9748, 'name': 'revenge'}, {'id': 210586, 'name': 'dark fairy tale'}]",en,Cinderella's Revenge,"Cinderella finds freedom from her wicked stepmother with the help of her fairy godmother. Only this time, they unleash a plan of bloody vengeance.",131.0632,"[{'id': 13923, 'logo_path': '/wobbHfqb8lIBcsUxMOQEgMdVqsQ.png', 'name': 'Sobini Films', 'origin_country': 'US'}, {'id': 39081, 'logo_path': None, 'name': 'Titan Global Entertainment', 'origin_country': ''}, {'id': 220959, 'logo_path': None, 'name': 'EMRJ Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2024-04-26,0,85,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This ain't no fairy tale,Cinderella's Revenge,4.333,15
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.uranus2324.com/,1167366,"[{'id': 4270, 'name': 'galaxy'}, {'id': 9882, 'name': 'space'}, {'id': 13194, 'name': 'planet'}, {'id': 264386, 'name': 'lesbian'}, {'id': 280003, 'name': 'girls love'}, {'id': 281358, 'name': 'science fiction'}]",th,ยูเรนัส 2324,"Bonded in their youth and separated by tragedy, an astronaut and a free diver bend the laws of space and time in their efforts to be together again.",80.7368,"[{'id': 206637, 'logo_path': None, 'name': 'VelCurve Studio', 'origin_country': 'TH'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2024-07-04,0,148,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,Love is bigger than the universe and deeper than the ocean.,Uranus 2324,6.2,30
0,"[{'id': 35, 'name': 'Comedy'}]",,1304594,"[{'id': 349352, 'name': 'cine mexicano'}]",es,Una pequeña confusión,"Lola and Cuau, a progressive middle-class pair, and Iñigo and Majo, a young conservative, well-heeled duo, turn to artificial insemination as a last resort to have children. In a madcap twist based on actual events, a mix-up at the clinic results in each mom-to-be carrying the other one's baby.",104.7036,"[{'id': 7570, 'logo_path': '/gW8dfVtl1JsGIiLnvglea1OHHVr.png', 'name': 'Videocine', 'origin_country': 'MX'}, {'id': 231437, 'logo_path': None, 'name': 'No Dancing Today', 'origin_country': 'MX'}, {'id': 181497, 'logo_path': None, 'name': 'Arco Entertainment Media', 'origin_country': 'MX'}, {'id': 231443, 'logo_path': None, 'name': 'Gebo Films', 'origin_country': 'MX'}, {'id': 177843, 'logo_path': None, 'name': 'Espectro MX Films', 'origin_country': 'MX'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2024-12-25,0,0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Una pequeña confusión,7.539,38
0,"[{'id': 53, 'name': 'Thriller'}]",,1059643,[],en,Clawfoot,An upper-class suburban housewife is psychologically terrorized by a manipulative contractor remodeling her bathroom... until the tables are turned and a twisted battle of wits ensues with deliciously unexpected results.,98.9436,"[{'id': 183188, 'logo_path': '/qNgImFjk8SP7lwzoH69VgeAGPii.png', 'name': 'Yale Entertainment', 'origin_country': 'US'}, {'id': 75355, 'logo_path': '/avj80RsunqwDbOS6oLp4plRE5UQ.png', 'name': 'Yale Productions', 'origin_country': 'US'}, {'id': 96310, 'logo_path': '/tBxSNuzARadiaBpIJ3qmdPG5BCz.png', 'name': 'LB Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-04-24,0,87,[],Released,This remodel is going to be a bloodbath.,Clawfoot,5.094,32
1100000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://hellhoundthemovie.com/,1217379,[],en,Hellhound,"Ready to leave his profession behind, Loreno, an assassin, lends help to an old friend, Cetan, and taking one last job in Thailand seeking out a local kingpin. A lapse in judgment means Loreno crosses paths with old colleague Paul.",104.6764,[],[],2024-06-20,0,103,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fight like a god. Die like a man.,Hellhound,6.417,42
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",https://theavenue.film/movies/old-guy,1077782,"[{'id': 171493, 'name': 'mentor protégé relationship'}, {'id': 177964, 'name': 'contract killer'}, {'id': 334703, 'name': 'gen z'}]",en,Old Guy,"Stuck at a dead end but vying for the love of spunky club manager Anata, aging contract killer Danny Dolinski is thrilled when The Company pulls him back in the field, but only to train Gen Z newcomer Wihlborg, a prodigy assassin with an attitude.",88.9391,"[{'id': 104678, 'logo_path': '/kdFFpWu5r2ziY9xXPrqhiWS9id8.png', 'name': '23ten', 'origin_country': 'GB'}, {'id': 164800, 'logo_path': '/qZHPu9QptBtyCRtHhigklmPWvaQ.png', 'name': 'Source Management + Production', 'origin_country': 'US'}, {'id': 125584, 'logo_path': '/56Lrmj9izLx7SEa0uPp0fVvssea.png', 'name': 'Aperture Media Partners', 'origin_country': 'US'}, {'id': 105876, 'logo_path': None, 'name': 'Pfaff & Pfaff Productions', 'origin_country': 'US'}, {'id': 96310, 'logo_path': '/tBxSNuzARadiaBpIJ3qmdPG5BCz.png', 'name': 'LB Entertainment', 'origin_country': 'US'}, {'id': 94196, 'logo_path': '/1zcO8EP4GynujCDmqatPdye8tWZ.png', 'name': 'Wee Buns Films', 'origin_country': 'GB'}, {'id': 11667, 'logo_path': '/dhBJdstAolGmqRfbQfElhsU1cTo.png', 'name': 'Northern Ireland Screen', 'origin_country': 'GB'}, {'id': 76991, 'logo_path': '/pQjdvbv4y9yuIDSHDEHc9ijJKaS.png', 'name': 'Highland Film Group', 'origin_country': 'US'}, {'id': 155595, 'logo_path': None, 'name': 'Yellow Moon', 'origin_country': 'GB'}, {'id': 1786, 'logo_path': '/dVSnNBwhb0WW5zGis3HjI6Q66Gp.png', 'name': 'Dark Castle Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-12-13,0,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Competition is always a killer.,Old Guy,5.627,75
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",https://venom.movie,912649,"[{'id': 1701, 'name': 'hero'}, {'id': 9715, 'name': 'superhero'}, {'id': 2095, 'name': 'anti hero'}, {'id': 3289, 'name': 'villain'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9663, 'name': 'sequel'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 187056, 'name': 'woman director'}, {'id': 325765, 'name': 'amused'}, {'id': 325828, 'name': 'indifferent'}]",en,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",82.0623,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 53462, 'logo_path': '/nx8B3Phlcse02w86RW4CJqzCnfL.png', 'name': 'Matt Tolmach Productions', 'origin_country': 'US'}, {'id': 91797, 'logo_path': None, 'name': 'Hutch Parker Entertainment', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-10-22,478103649,109,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,'Til death do they part.,Venom: The Last Dance,6.781,3156
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",https://www.kravenmovie.com,539972,"[{'id': 414, 'name': 'hunter'}, {'id': 9715, 'name': 'superhero'}, {'id': 3289, 'name': 'villain'}, {'id': 9717, 'name': 'based on comic'}, {'id': 194404, 'name': 'supervillain'}, {'id': 285809, 'name': 'antihero'}, {'id': 321464, 'name': 'intense'}, {'id': 325761, 'name': 'admiring'}, {'id': 325766, 'name': 'antagonistic'}]",en,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",76.1371,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 53462, 'logo_path': '/nx8B3Phlcse02w86RW4CJqzCnfL.png', 'name': 'Matt Tolmach Productions', 'origin_country': 'US'}, {'id': 14439, 'logo_path': None, 'name': 'Arad Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-12-11,59184643,127,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,Villains aren't born. They're made.,Kraven the Hunter,6.629,1539
0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",,1062276,"[{'id': 5970, 'name': 'wrestling'}, {'id': 6158, 'name': 'cult'}, {'id': 15378, 'name': 'backwoods'}, {'id': 159028, 'name': 'cult leader'}, {'id': 206441, 'name': 'pro wrestling'}, {'id': 251619, 'name': 'rural'}]",en,Dark Match,"A small-time wrestling company accepts a well-paying gig in a backwoods town only to learn, too late, that the community is run by a mysterious cult leader with devious plans for their match.",98.8912,"[{'id': 188551, 'logo_path': '/7VOoZrl0stgIN77xB9qJKYnAExS.png', 'name': 'Dept.9 Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2024-07-21,0,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dark Match,4.818,11
21000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",,927342,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 2803, 'name': 'affectation'}, {'id': 9672, 'name': 'based on true story'}, {'id': 163165, 'name': 'martyr'}, {'id': 191819, 'name': 'indian army'}, {'id': 208630, 'name': 'counterterrorism'}, {'id': 254167, 'name': 'loving'}, {'id': 257783, 'name': '2010s'}, {'id': 292592, 'name': 'indian history'}, {'id': 325761, 'name': 'admiring'}, {'id': 325824, 'name': 'hopeful'}, {'id': 328926, 'name': 'based on real person'}, {'id': 340924, 'name': 'ashoka chakra'}, {'id': 340925, 'name': 'indian military'}]",ta,அமரன்,"A heroic true story of Major Mukund Varadarajan, an Indian Army officer who displayed extraordinary bravery during a counterterrorism mission in Kashmir’s Shopian district. The film captures his courage in protecting his nation and the devotion of his wife Indhu Rebecaa Varghese.",79.1588,"[{'id': 7202, 'logo_path': '/tanmRcGlEgtAZhdcU7kMGZvYFbr.png', 'name': 'Raajkamal Films International', 'origin_country': 'IN'}, {'id': 63520, 'logo_path': '/ytQNtv7i4wtkuLyguqRLC0FX8GL.png', 'name': 'Sony Pictures International Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2024-10-31,0,169,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Amaran,7.4,211
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,995926,"[{'id': 9663, 'name': 'sequel'}, {'id': 11148, 'name': 'police chase'}]",ko,베테랑 2,"The veteran detective Seo Do-cheol and his team at Major Crimes, relentless in their pursuit of criminals, join forces with rookie cop Park Sun-woo to track down a serial killer who has plunged the nation into turmoil.",69.8695,"[{'id': 12987, 'logo_path': '/32ea3CCKrNNO8jZBOcN2tbjPpuf.png', 'name': 'Filmmaker R&K', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2024-09-13,53453611,118,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Don't cross the line.,"I, the Executioner",6.873,51
4350000,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://adamelliot.com.au/,1064486,"[{'id': 2467, 'name': 'difficult childhood'}, {'id': 10201, 'name': 'death of father'}, {'id': 10121, 'name': 'stop motion'}, {'id': 161919, 'name': 'adult animation'}, {'id': 170135, 'name': 'death in childbirth'}, {'id': 193319, 'name': 'broken family'}, {'id': 240485, 'name': 'brother sister relationship'}, {'id': 289590, 'name': 'snail'}]",en,Memoir of a Snail,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",72.7689,"[{'id': 15780, 'logo_path': '/bdQFj7E5yNsir5pMgacux2SoLGQ.png', 'name': 'Arenamedia', 'origin_country': 'AU'}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2024-10-17,2251196,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Life can only be understood backwards, but we have to live it forwards.",Memoir of a Snail,7.979,364
310000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",https://www.gladiator.movie,558449,"[{'id': 6917, 'name': 'epic'}, {'id': 1394, 'name': 'gladiator'}, {'id': 1405, 'name': 'roman empire'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 9663, 'name': 'sequel'}, {'id': 307212, 'name': 'evil tyrant'}, {'id': 309974, 'name': 'absurd'}, {'id': 317728, 'name': 'sword and sandal'}, {'id': 320529, 'name': 'sword fighting'}, {'id': 321763, 'name': 'second part'}, {'id': 325771, 'name': 'arrogant'}]",en,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",67.3691,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 221347, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'US'}, {'id': 246486, 'logo_path': None, 'name': 'Lucy Fisher/Douglas Wick Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-11-13,458718000,148,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Prepare to be entertained.,Gladiator II,6.756,3162
3700000,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",https://flowthemovie.com/,823219,"[{'id': 270, 'name': 'ocean'}, {'id': 977, 'name': 'cat'}, {'id': 1422, 'name': 'boat'}, {'id': 4565, 'name': 'dystopia'}, {'id': 15162, 'name': 'dog'}, {'id': 162715, 'name': 'ruins'}, {'id': 173272, 'name': 'flood'}, {'id': 181033, 'name': 'lemur'}, {'id': 277462, 'name': 'bird'}, {'id': 278823, 'name': '3d animation'}, {'id': 285070, 'name': 'no dialogue'}, {'id': 285485, 'name': 'teamwork'}, {'id': 293198, 'name': 'fantasy'}, {'id': 318270, 'name': 'capybara'}, {'id': 322942, 'name': 'adventure'}, {'id': 329730, 'name': 'animated film'}, {'id': 344495, 'name': 'labrador'}, {'id': 349151, 'name': 'kucing'}, {'id': 349152, 'name': 'laut'}, {'id': 349153, 'name': 'animasi'}, {'id': 349154, 'name': 'burung'}, {'id': 349155, 'name': 'film bisu'}, {'id': 349156, 'name': 'anjing'}, {'id': 349157, 'name': 'kapibara'}, {'id': 349159, 'name': 'bencana alam'}, {'id': 349160, 'name': 'bencana'}]",lv,Straume,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",70.172,"[{'id': 153335, 'logo_path': '/bEsO7l12cRGAY25Uqt1a66Ife1U.png', 'name': 'Dream Well Studio', 'origin_country': 'LV'}, {'id': 12433, 'logo_path': '/sKu7Gr83ie8w6waDwYNHMBEaSah.png', 'name': 'Sacrebleu Productions', 'origin_country': 'FR'}, {'id': 101516, 'logo_path': '/q7ynwvgbkht96N8qPFexUW3QFeR.png', 'name': 'Take Five', 'origin_country': 'BE'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}]","[{'iso_3166_1': 'LV', 'name': 'Latvia'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-08-29,17660107,85,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,Surrender to the storm.,Flow,8.234,1770
