budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",,149870,"[{'id': 233, 'name': 'japan'}, {'id': 3800, 'name': 'airplane'}, {'id': 334, 'name': 'flying'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3521, 'name': 'earthquake'}, {'id': 5565, 'name': 'biography'}, {'id': 5571, 'name': 'great depression'}, {'id': 9525, 'name': 'pacific war'}, {'id': 9673, 'name': 'love'}, {'id': 161919, 'name': 'adult animation'}, {'id': 210024, 'name': 'anime'}]",ja,風立ちぬ,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.",6.6167,"[{'id': 10342, 'logo_path': '/uFuxPEZRUcBTEiYIxjHJq62Vr77.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 11846, 'logo_path': '/es3LvDA6wLWVDvZnAYYuAT6x8lJ.png', 'name': 'Hakuhodo DY Media Partners', 'origin_country': 'JP'}, {'id': 164892, 'logo_path': '/2wH2cZCfpQvMsWZCZbHFEJx0R86.png', 'name': 'The Walt Disney Company (Japan)', 'origin_country': 'JP'}, {'id': 12518, 'logo_path': '/qJZAVb8vx6qFLQJ6cunRkVUJVdB.png', 'name': 'd-rights', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-07-20,117932401,126,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,We must live.,The Wind Rises,7.786,3101
3000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,138697,"[{'id': 445, 'name': 'pornography'}, {'id': 586, 'name': 'new jersey'}, {'id': 5906, 'name': 'sex addiction'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 18314, 'name': 'internet porn'}, {'id': 33432, 'name': 'male masturbation'}, {'id': 33451, 'name': 'masturbation'}, {'id': 33611, 'name': 'exercise'}, {'id': 188993, 'name': 'true love'}]",en,Don Jon,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",5.7004,"[{'id': 11092, 'logo_path': None, 'name': 'Ram Bergman Productions', 'origin_country': 'US'}, {'id': 14578, 'logo_path': '/X621ojjlOXAt07L2Bn4iZSCxUB.png', 'name': 'HitRecord Films', 'origin_country': 'US'}, {'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-12,0,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone loves a happy ending.,Don Jon,6.012,4341
20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,76617,"[{'id': 1526, 'name': 'home'}, {'id': 10292, 'name': 'gore'}, {'id': 9663, 'name': 'sequel'}, {'id': 11545, 'name': 'leatherface'}, {'id': 12339, 'name': 'slasher'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 12642, 'name': 'shattered home'}, {'id': 14690, 'name': 'violent death'}, {'id': 14696, 'name': 'bloody fight'}, {'id': 157812, 'name': 'blood lust'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 250395, 'name': 'góry'}, {'id': 279808, 'name': 'sawing'}, {'id': 279809, 'name': 'hewitt'}]",en,Texas Chainsaw 3D,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",6.4538,"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 70969, 'logo_path': None, 'name': 'Mainline Pictures', 'origin_country': 'US'}, {'id': 210480, 'logo_path': None, 'name': 'Leatherface Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-01-03,47300000,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Resurrecting The Saw.,Texas Chainsaw 3D,5.465,1706
78000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",,109451,"[{'id': 1436, 'name': 'inventor'}, {'id': 3289, 'name': 'villain'}, {'id': 9663, 'name': 'sequel'}, {'id': 10637, 'name': 'food'}, {'id': 14760, 'name': 'scientist'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",en,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",5.8297,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-09-26,248384621,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Something big was leftover.,Cloudy with a Chance of Meatballs 2,6.428,3250
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,165213,"[{'id': 3149, 'name': 'gangster'}, {'id': 11199, 'name': 'undercover cop'}, {'id': 167254, 'name': 'gang warfare'}, {'id': 170212, 'name': 'criminal gang'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 272050, 'name': 'korean chinese'}]",ko,신세계,An undercover cop has his loyalties tested when the boss of the corporate gang he's spent years infiltrating dies.,5.5817,"[{'id': 27133, 'logo_path': '/2hAfEWVO5JGBzHFjPHWFwPU9r55.png', 'name': 'Sanai Pictures', 'origin_country': 'KR'}, {'id': 10924, 'logo_path': '/1zHPlgqjPzxyDc3ov3hIhnUpQJK.png', 'name': 'Peppermint & Company', 'origin_country': 'KR'}, {'id': 112456, 'logo_path': None, 'name': 'Daemyung Culture Factory', 'origin_country': 'KR'}, {'id': 20064, 'logo_path': '/2In7Heq6DuXDjOwPmJqHWkpohaL.png', 'name': 'Next Entertainment World', 'origin_country': 'KR'}, {'id': 119446, 'logo_path': '/OtKHwFyTlm5XUFMrWakECpve7T.png', 'name': 'kth', 'origin_country': 'KR'}, {'id': 11590, 'logo_path': '/7OOrgnVw0RAX3tq8ikWUmNud8qT.png', 'name': 'Finecut', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2013-02-21,0,134,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Three Men. Three Ways. To A Different World.,New World,7.405,476
190000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.paramountmovies.com/movies/star-trek-into-darkness,54138,"[{'id': 1612, 'name': 'spacecraft'}, {'id': 6054, 'name': 'friendship'}, {'id': 9663, 'name': 'sequel'}, {'id': 9951, 'name': 'alien'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9882, 'name': 'space'}, {'id': 156245, 'name': 'mysterious force'}, {'id': 161176, 'name': 'space opera'}, {'id': 179569, 'name': 'terrorist bombing'}, {'id': 253309, 'name': 'new beginning'}]",en,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",6.1394,"[{'id': 11461, 'logo_path': '/p9FoEt5shEKRWRKVIlvFaEmRnun.png', 'name': 'Bad Robot', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-05-05,467381584,132,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Beyond the darkness, lies greatness.",Star Trek Into Darkness,7.321,9206
200000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",,68728,"[{'id': 616, 'name': 'witch'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2343, 'name': 'magic'}, {'id': 291, 'name': 'circus'}, {'id': 3929, 'name': 'hope'}, {'id': 4662, 'name': 'illusion'}, {'id': 10453, 'name': 'con artist'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 172365, 'name': 'magic trick'}, {'id': 177912, 'name': 'wizard'}, {'id': 246466, 'name': 'based on young adult novel'}]",en,Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",5.6129,"[{'id': 16314, 'logo_path': '/17ybtw4lx2cub7te99mZjoQCmGj.png', 'name': 'Roth Films', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-03-07,491868548,130,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In Oz, nothing is what it seems.",Oz the Great and Powerful,5.9,6565
110000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,80274,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 1721, 'name': 'fight'}, {'id': 1472, 'name': 'starship'}, {'id': 3010, 'name': 'intolerance'}, {'id': 3078, 'name': 'war strategy'}, {'id': 4238, 'name': 'chosen one'}, {'id': 4627, 'name': 'earth'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9882, 'name': 'space'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 15325, 'name': 'universe'}, {'id': 171803, 'name': 'military school'}, {'id': 175428, 'name': 'adventurer'}, {'id': 207444, 'name': 'morality tale'}, {'id': 246466, 'name': 'based on young adult novel'}, {'id': 262672, 'name': 'boy group'}, {'id': 277168, 'name': 'starships'}, {'id': 325787, 'name': 'complicated'}, {'id': 325799, 'name': 'disheartening'}, {'id': 325819, 'name': 'frustrated'}]",en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",5.9713,"[{'id': 31825, 'logo_path': None, 'name': 'Digital Domain', 'origin_country': 'US'}, {'id': 3200, 'logo_path': None, 'name': 'Chartoff Productions', 'origin_country': 'US'}, {'id': 31826, 'logo_path': None, 'name': 'Taleswapper', 'origin_country': 'US'}, {'id': 7296, 'logo_path': None, 'name': 'K/O Paper Products', 'origin_country': 'US'}, {'id': 3263, 'logo_path': '/fvQzPr1XM8wq0qp8Rt7Z68rdhAZ.png', 'name': 'OddLot Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-10-24,125537191,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This is not a game.,Ender's Game,6.587,5902
17000000,"[{'id': 27, 'name': 'Horror'}]",http://www.evildead-movie.com/,109428,"[{'id': 9663, 'name': 'sequel'}, {'id': 12377, 'name': 'zombie'}, {'id': 15001, 'name': 'demon'}, {'id': 50009, 'name': 'survival horror'}, {'id': 157458, 'name': 'book of the dead'}, {'id': 157466, 'name': 'necronomicon'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 251513, 'name': 'supernatural power'}, {'id': 324713, 'name': 'whimsical'}]",en,Evil Dead,"Mia, a drug addict, is determined to kick the habit. To that end, she asks her brother, David, his girlfriend, Natalie and their friends Olivia and Eric to accompany her to their family's remote forest cabin to help her through withdrawal. Eric finds a mysterious Book of the Dead at the cabin and reads aloud from it, awakening an ancient demon. All hell breaks loose when the malevolent entity possesses Mia.",5.7444,"[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 7263, 'logo_path': '/auaadhBBcvvTDtmW2iJzOrEjfgO.png', 'name': 'FilmDistrict', 'origin_country': 'US'}, {'id': 768, 'logo_path': '/mh0PD5vYwRIL5FoN9vgF2ULokSV.png', 'name': 'Ghost House Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-04-05,99010045,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Welsh', 'iso_639_1': 'cy', 'name': 'Cymraeg'}]",Released,The most terrifying film you will ever experience.,Evil Dead,6.6,4700
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",http://www.cinetelfilms.com/films/film-ispit2.html,207768,"[{'id': 570, 'name': 'rape'}, {'id': 2804, 'name': 'exploitation'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 14818, 'name': 'model'}, {'id': 164377, 'name': 'american express'}, {'id': 184352, 'name': 'rape and revenge'}]",en,I Spit on Your Grave 2,"Broke, and in desperate need to update her portfolio, New York City model Katie calls a number from a tear-off flyer offering free photos. But this innocent attempt quickly turns into an unthinkable kidnapping nightmare where she's ripped away from everyone and everything she knows.",5.5167,"[{'id': 10399, 'logo_path': None, 'name': 'CineTel Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-25,678604,100,"[{'english_name': 'Bulgarian', 'iso_639_1': 'bg', 'name': 'български език'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Terror. The Bloodshed. The Revenge.,I Spit on Your Grave 2,6.3,1316
100000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,116711,"[{'id': 5600, 'name': 'daughter'}, {'id': 3289, 'name': 'villain'}, {'id': 5905, 'name': 'father'}, {'id': 5774, 'name': 'forest'}, {'id': 18330, 'name': 'nature'}, {'id': 159075, 'name': 'miniature people'}]",en,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,5.5016,"[{'id': 9383, 'logo_path': '/ppeMh4iZJQUMm1nAjRALeNhWDfU.png', 'name': 'Blue Sky Studios', 'origin_country': 'US'}, {'id': 11749, 'logo_path': '/5AzTeZkSCFhiGZ86g2nz8SAHtgy.png', 'name': '20th Century Fox Animation', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-05-15,268426634,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Discover a world beyond your imagination.,Epic,6.53,2789
1300000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,192558,"[{'id': 2679, 'name': 'artist'}, {'id': 4344, 'name': 'musical'}, {'id': 10703, 'name': 'tragic love'}, {'id': 315446, 'name': 'bollywood'}]",hi,आशिकी २,"A young woman meets a failing musician who launches her singing career, but their relationship is doomed when people assume he's with her for her fame and fortune.",5.6243,"[{'id': 3522, 'logo_path': '/d3u51JgEP5KwPfxS13ocqvtzZeX.png', 'name': 'T-Series', 'origin_country': 'IN'}, {'id': 3749, 'logo_path': '/vSqS9ovkpql7VN1HwTYwR5KexrB.png', 'name': 'Vishesh Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2013-04-26,16000000,132,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Love makes life live...,Aashiqui 2,6.753,162
150000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,117251,"[{'id': 840, 'name': 'usa president'}, {'id': 833, 'name': 'the white house'}, {'id': 3489, 'name': 'job interview'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 14601, 'name': 'explosion'}, {'id': 18233, 'name': 'hostage situation'}, {'id': 41249, 'name': 'secret service'}, {'id': 161520, 'name': 'terrorist plot'}, {'id': 171783, 'name': 'hostile takeover'}, {'id': 181129, 'name': 'terrorist group'}, {'id': 185454, 'name': 'us military'}, {'id': 185994, 'name': 'ex military'}, {'id': 186523, 'name': 'lockdown'}, {'id': 193533, 'name': 'vice president'}, {'id': 206958, 'name': 'special agent'}, {'id': 208633, 'name': 'u.s. secret service agent'}, {'id': 238144, 'name': 'young daughter'}, {'id': 292185, 'name': 'hostages'}, {'id': 306353, 'name': 'speaker of the house'}, {'id': 332938, 'name': 'capitol police'}, {'id': 332940, 'name': 'white house tour'}]",en,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",5.6673,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 34982, 'logo_path': '/uvTmiRZzNfG88dVXi9hQ7eFNirq.png', 'name': 'Mythology Entertainment', 'origin_country': 'US'}, {'id': 347, 'logo_path': '/1wpVtAaWLqvFJVVbyzTAf7U4JPX.png', 'name': 'Centropolis Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-27,205366737,131,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,It will start like any other day.,White House Down,6.468,4821
0,[],,1136072,"[{'id': 11865, 'name': 'sex outdoors'}, {'id': 155535, 'name': 'interracial sex'}]",ja,「野性の王国 アフリカ原住民と生中出しをヤる」VOL.1,"""The Ru Killing Cum Kingdom And Native African Wild"" VOL.1",5.4469,"[{'id': 201328, 'logo_path': None, 'name': 'Dandy', 'origin_country': 'JP'}]",[],2013-07-06,0,240,[],Released,,「野性の王国 アフリカ原住民と生中出しをヤる」VOL.1,0.0,0
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",https://www.sonypictures.com/movies/ironmanriseoftechnovore,169934,"[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10046, 'name': 'mecha'}, {'id': 210024, 'name': 'anime'}]",ja,アイアンマン：ライズ・オブ・テクノヴォア,"Iron Man enlists the help of ruthless vigilante the Punisher to track down War Machine's murderer. All the while, he's being pursued by S.H.I.E.L.D. agents Black Widow and Hawkeye, who suspect his involvement in a recent terrorist plot.",5.3592,"[{'id': 82346, 'logo_path': '/jqgK6CSkPrEsIv6Nk390JaBcXYF.png', 'name': 'Sony Pictures', 'origin_country': 'JP'}, {'id': 3464, 'logo_path': '/9k0nr75nwnNeT2MHerf1OXJN0hj.png', 'name': 'Madhouse', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2013-04-24,0,88,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Can Iron Man save the world when the world is against him?,Iron Man: Rise of Technovore,6.167,212
175000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",,64686,"[{'id': 236, 'name': 'suicide'}, {'id': 233, 'name': 'japan'}, {'id': 1462, 'name': 'samurai'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9748, 'name': 'revenge'}, {'id': 18098, 'name': 'samurai sword'}, {'id': 155198, 'name': 'ronin'}, {'id': 155242, 'name': 'shogun'}, {'id': 183528, 'name': 'half breed'}, {'id': 202371, 'name': 'aggressive'}, {'id': 263959, 'name': 'vindictive'}]",en,47 Ronin,"Kai—an outcast—joins Oishi, the leader of 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honour to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",5.2717,"[{'id': 2735, 'logo_path': None, 'name': 'Mid Atlantic Films', 'origin_country': 'HU'}, {'id': 4403, 'logo_path': None, 'name': 'Stuber Pictures', 'origin_country': 'US'}, {'id': 20478, 'logo_path': '/gSS2OBc6dRsK2ewRx5lcwnARrpl.png', 'name': 'Moving Picture Company', 'origin_country': 'GB'}, {'id': 20851, 'logo_path': None, 'name': 'H2F Entertainment', 'origin_country': ''}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/5MYE96QiE5a5oFhXxFb4y8ILSpw.png', 'name': 'Relativity Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2013-12-06,151783839,119,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,For courage. For loyalty. For honor.,47 Ronin,6.187,3885
70000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,117263,"[{'id': 840, 'name': 'usa president'}, {'id': 521, 'name': 'washington dc, usa'}, {'id': 833, 'name': 'the white house'}, {'id': 41249, 'name': 'secret service'}, {'id': 158774, 'name': 'terrorist attack'}, {'id': 261734, 'name': 'north korea'}]",en,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",6.5994,"[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 103331, 'logo_path': '/nxkmGpo1Ym74DkBzNtoMz5cl6DJ.png', 'name': 'G-BASE', 'origin_country': 'US'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-03-20,170270201,120,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,When our flag falls our nation will rise.,Olympus Has Fallen,6.403,6685
92000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",http://www.diehardmovie.com/,47964,"[{'id': 591, 'name': 'central intelligence agency (cia)'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 10685, 'name': 'escape'}, {'id': 258, 'name': 'bomb'}, {'id': 955, 'name': 'plutonium'}, {'id': 9663, 'name': 'sequel'}, {'id': 10950, 'name': 'shootout'}, {'id': 15167, 'name': 'police detective'}, {'id': 18074, 'name': 'courthouse'}, {'id': 41668, 'name': 'safe house'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 163589, 'name': 'undercover operation'}, {'id': 180574, 'name': 'father son reunion'}, {'id': 186447, 'name': 'rogue'}, {'id': 210326, 'name': 'chernobyl'}, {'id': 219404, 'name': 'action hero'}, {'id': 226774, 'name': 'father son conflict'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 314517, 'name': 'high octane'}, {'id': 325784, 'name': 'comforting'}, {'id': 332774, 'name': 'cia agent'}]",en,A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",5.2021,"[{'id': 2735, 'logo_path': None, 'name': 'Mid Atlantic Films', 'origin_country': 'HU'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 10893, 'logo_path': None, 'name': 'Big Screen Productions', 'origin_country': 'GB'}, {'id': 12292, 'logo_path': '/4GQTeqos2luopEtp3OgMQYusQ5c.png', 'name': 'Temple Hill Entertainment', 'origin_country': 'US'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}, {'id': 34396, 'logo_path': '/k96j6gimBKUKFFp1SGX8VyTk6eZ.png', 'name': 'Giant Pictures', 'origin_country': 'US'}, {'id': 34397, 'logo_path': None, 'name': 'Origo Film Group', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-02-06,304654182,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Yippee Ki-Yay Mother Russia.,A Good Day to Die Hard,5.328,6468
