budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 878, 'name': 'Science Fiction'}]",http://envoyfilm.com/,313893,"[{'id': 14544, 'name': 'robot'}]",en,E N V O Y,A young boy discovers a deadly alien creature and winds up entangled in a top secret government operation.,5.1125,"[{'id': 64153, 'logo_path': None, 'name': 'Valkyrie Pictures', 'origin_country': ''}, {'id': 64154, 'logo_path': None, 'name': 'Black Sun Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-09-22,0,9,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,E N V O Y,6.5,25
95000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,68737,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 2343, 'name': 'magic'}, {'id': 4238, 'name': 'chosen one'}, {'id': 177894, 'name': 'witch hunt'}, {'id': 177895, 'name': 'dark fantasy'}, {'id': 177901, 'name': 'evil witch'}, {'id': 234213, 'name': 'sword and sorcery'}, {'id': 246466, 'name': 'based on young adult novel'}]",en,Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",4.6708,"[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 20478, 'logo_path': '/gSS2OBc6dRsK2ewRx5lcwnARrpl.png', 'name': 'Moving Picture Company', 'origin_country': 'GB'}, {'id': 40112, 'logo_path': None, 'name': 'Pendle Mountain Productions', 'origin_country': ''}, {'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 23202, 'logo_path': None, 'name': 'Wigram Productions', 'origin_country': 'US'}, {'id': 13444, 'logo_path': None, 'name': 'Outlaw Sinema', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-12-12,114178613,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"When darkness falls, the son will rise.",Seventh Son,5.515,2521
12600000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,154400,"[{'id': 642, 'name': 'robbery'}, {'id': 2708, 'name': 'hitman'}, {'id': 1442, 'name': 'winter'}, {'id': 1936, 'name': 'blackmail'}, {'id': 9730, 'name': 'crime boss'}, {'id': 3458, 'name': 'bartender'}, {'id': 11578, 'name': 'mobster'}, {'id': 10291, 'name': 'organized crime'}, {'id': 12341, 'name': 'pitbull'}, {'id': 14765, 'name': 'church'}, {'id': 18396, 'name': 'catholic'}, {'id': 41523, 'name': 'brooklyn, new york city'}, {'id': 156121, 'name': 'ex-con'}, {'id': 157701, 'name': 'psychotic'}, {'id': 173971, 'name': 'taunting'}, {'id': 178895, 'name': 'questioning'}, {'id': 220529, 'name': 'super bowl'}, {'id': 220815, 'name': 'unassuming'}, {'id': 225012, 'name': 'satirical'}, {'id': 225219, 'name': 'reflective'}, {'id': 238184, 'name': 'abandoned puppy'}, {'id': 263959, 'name': 'vindictive'}, {'id': 281659, 'name': 'wistful'}, {'id': 319319, 'name': 'sentimental'}, {'id': 319397, 'name': 'witty'}, {'id': 324713, 'name': 'whimsical'}, {'id': 325845, 'name': 'sarcastic'}, {'id': 325853, 'name': 'sympathetic'}, {'id': 325854, 'name': 'tragic'}, {'id': 325856, 'name': 'vibrant'}]",en,The Drop,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",5.3832,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 7076, 'logo_path': '/8BFxn9NUWSgp0ndih569Gm62xiC.png', 'name': 'Chernin Entertainment', 'origin_country': 'US'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-09-12,19054534,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Drop,6.79,2229
14000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,222935,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 825, 'name': 'support group'}, {'id': 587, 'name': 'amsterdam, netherlands'}, {'id': 10163, 'name': 'cancer'}, {'id': 160404, 'name': ""valentine's day""}, {'id': 165086, 'name': 'star crossed lovers'}, {'id': 193400, 'name': 'teen drama'}, {'id': 210429, 'name': 'oxygen tank'}, {'id': 246466, 'name': 'based on young adult novel'}]",en,The Fault in Our Stars,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",5.3707,"[{'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 12292, 'logo_path': '/4GQTeqos2luopEtp3OgMQYusQ5c.png', 'name': 'Temple Hill Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-16,307166834,126,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Life doesn't have to be perfect for love to be extraordinary.,The Fault in Our Stars,7.598,11250
17000000,"[{'id': 35, 'name': 'Comedy'}]",,193893,"[{'id': 642, 'name': 'robbery'}, {'id': 417, 'name': 'corruption'}, {'id': 6149, 'name': 'police'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2334, 'name': 'nightclub'}, {'id': 5340, 'name': 'investigation'}, {'id': 2803, 'name': 'affectation'}, {'id': 3230, 'name': 'male friendship'}, {'id': 9856, 'name': 'flashback'}, {'id': 9826, 'name': 'murder'}, {'id': 11578, 'name': 'mobster'}, {'id': 11147, 'name': 'police impersonator'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 170682, 'name': 'lying'}, {'id': 246238, 'name': 'guns'}, {'id': 259376, 'name': 'playful'}, {'id': 309974, 'name': 'absurd'}, {'id': 320420, 'name': 'hilarious'}, {'id': 325761, 'name': 'admiring'}, {'id': 325762, 'name': 'adoring'}, {'id': 325765, 'name': 'amused'}, {'id': 325781, 'name': 'celebratory'}, {'id': 325814, 'name': 'familiar'}]",en,Let's Be Cops,"Best pals Ryan and Justin are stalled in their respective careers -- a fact that is painfully driven home when they go to a college reunion. Dressed as police in the mistaken belief that they were to attend a costume party, Ryan and Justin find that the uniforms earn them much respect and attention. Although Justin is uncomfortable with the idea, Ryan decides to continue with the charade, putting them both in increasingly dangerous situations. When these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",4.8274,"[{'id': 28787, 'logo_path': None, 'name': 'WideAwake Pictures', 'origin_country': 'US'}, {'id': 28788, 'logo_path': '/Aqomtf9oh5dKtxBNEagkdlp3aGv.png', 'name': 'Genre Films', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-13,136600000,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fake Cops. Real Trouble.,Let's Be Cops,6.46,2808
120000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",http://www.robocop.com,97020,"[{'id': 2964, 'name': 'future'}, {'id': 6149, 'name': 'police'}, {'id': 679, 'name': 'cyborg'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9714, 'name': 'remake'}, {'id': 18021, 'name': 'detroit, michigan'}]",en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",5.8533,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 655, 'logo_path': None, 'name': 'Strike Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-01-30,242688965,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Crime has a new enemy.,RoboCop,5.875,5551
42000000,"[{'id': 35, 'name': 'Comedy'}]",,227159,"[{'id': 378, 'name': 'prison'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 5906, 'name': 'sex addiction'}, {'id': 9663, 'name': 'sequel'}, {'id': 183728, 'name': 'sex tape'}]",en,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",4.43,"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 6363, 'logo_path': None, 'name': 'BenderSpink', 'origin_country': 'US'}, {'id': 41624, 'logo_path': '/wzKxIeQKlMP0y5CaAw25MD6EQmf.png', 'name': 'RatPac Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-11-12,107645357,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,New crime. Same tools.,Horrible Bosses 2,6.18,4178
65000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,196867,"[{'id': 242, 'name': 'new york city'}, {'id': 516, 'name': 'child abuse'}, {'id': 720, 'name': 'helicopter'}, {'id': 4344, 'name': 'musical'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 9717, 'name': 'based on comic'}, {'id': 12547, 'name': 'billionaire'}, {'id': 13014, 'name': 'orphan'}, {'id': 17981, 'name': 'foster sister'}, {'id': 155643, 'name': 'foster child'}, {'id': 229809, 'name': 'female child abuser'}, {'id': 257783, 'name': '2010s'}]",en,Annie,"Annie is a young, happy foster kid who's also tough enough to make her way on the streets of New York in 2014. Originally left by her parents as a baby with the promise that they'd be back for her someday, it's been a hard knock life ever since with her mean foster mom Miss Hannigan. But everything's about to change when the hard-nosed tycoon and New York mayoral candidate Will Stacks—advised by his brilliant VP and his shrewd and scheming campaign advisor—makes a thinly-veiled campaign move and takes her in. Stacks believes he's her guardian angel, but Annie's self-assured nature and bright, sun-will-come-out-tomorrow outlook on life just might mean it's the other way around.",5.1645,"[{'id': 95063, 'logo_path': None, 'name': 'Marcy Media', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 7291, 'logo_path': '/eo8YnSO7wpUHVEprnMDOUcalhFD.png', 'name': 'Olive Bridge Entertainment', 'origin_country': 'US'}, {'id': 907, 'logo_path': '/ca5SWI5uvU985f8Kbb4xc8AmVWH.png', 'name': 'Overbrook Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-12-18,136853506,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's a hard knock life,Annie,6.2,1289
125000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,86834,"[{'id': 747, 'name': 'genesis'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 3036, 'name': 'bible'}, {'id': 9649, 'name': 'god'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 173272, 'name': 'flood'}, {'id': 186756, 'name': 'old testament'}, {'id': 195790, 'name': 'noah'}, {'id': 210450, 'name': ""noah's ark""}, {'id': 325768, 'name': 'apologetic'}, {'id': 325789, 'name': 'condescending'}, {'id': 348322, 'name': 'biblical epic'}]",en,Noah,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,4.9358,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 7503, 'logo_path': '/3K8wbNkTn7O4wX89ucnp1ZYR1XF.png', 'name': 'Protozoa Pictures', 'origin_country': 'US'}, {'id': 10256, 'logo_path': None, 'name': 'Disruption Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-07,362600000,138,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The end of the world is just the beginning.,Noah,5.67,6278
14000000,"[{'id': 53, 'name': 'Thriller'}]",,72784,"[{'id': 3230, 'name': 'male friendship'}, {'id': 9826, 'name': 'murder'}, {'id': 14720, 'name': 'love affair'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 207046, 'name': 'murder mystery'}]",en,The Loft,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",5.0253,"[{'id': 10427, 'logo_path': '/3u5sNgPRbba0ND3SUMXPTT7On9h.png', 'name': 'Open Road Films', 'origin_country': 'US'}, {'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",2014-10-14,10100000,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The right place to do wrong.,The Loft,6.42,1479
0,"[{'id': 18, 'name': 'Drama'}]",http://www.obsessed.co.kr/,269955,"[{'id': 2957, 'name': 'vietnam war'}, {'id': 4409, 'name': 'military base'}, {'id': 14720, 'name': 'love affair'}, {'id': 208992, 'name': '1960s'}, {'id': 260251, 'name': 'korean army'}]",ko,인간중독,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.",5.0179,"[{'id': 20064, 'logo_path': '/2In7Heq6DuXDjOwPmJqHWkpohaL.png', 'name': 'Next Entertainment World', 'origin_country': 'KR'}, {'id': 11590, 'logo_path': '/7OOrgnVw0RAX3tq8ikWUmNud8qT.png', 'name': 'Finecut', 'origin_country': 'KR'}, {'id': 198865, 'logo_path': None, 'name': 'Iron Pack', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2014-05-14,0,132,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"If i cannot see you, i can't even breathe…",Obsessed,6.7,70
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.asabovesobelowmovie.com/,256274,"[{'id': 1454, 'name': 'treasure'}, {'id': 90, 'name': 'paris, france'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 4194, 'name': 'catacombs'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 14760, 'name': 'scientist'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 162177, 'name': 'subjective camera'}, {'id': 163053, 'name': 'found footage'}, {'id': 175428, 'name': 'adventurer'}, {'id': 184134, 'name': 'archeology'}, {'id': 206647, 'name': 'female archeologist'}, {'id': 206649, 'name': ""philosopher's stone""}, {'id': 314730, 'name': 'suspenseful'}, {'id': 325839, 'name': 'ominous'}]",en,"As Above, So Below","When a team of explorers ventures into the uncharted maze of bones that lies beneath the streets of Paris, they embark on a journey into madness and terror.",5.073,"[{'id': 66930, 'logo_path': None, 'name': 'Brothers Dowdle Productions', 'origin_country': ''}, {'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-14,41900000,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The only way out is down.,"As Above, So Below",6.71,3552
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,302945,"[{'id': 1664, 'name': 'eroticism'}, {'id': 14720, 'name': 'love affair'}]",ko,정사,"Ga-hee appeared in front of Seong-min who was bored running a book store after retiring.  Ga-hee runs a ballet school and wasn""t on very good terms with her husband, which led to her and Seong-min falling madly in love together.  They know they shouldn""t be together, but that""s what makes everything even better. Later on, their love reaches the point of destruction...",4.8691,[],"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2014-10-30,0,91,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"""Did you husband find out? Are you alright?""  ""I don""t care. I just want to do this all day"".",Love Affair,5.977,22
1200000,"[{'id': 27, 'name': 'Horror'}]",,259072,"[{'id': 1889, 'name': 'lake'}, {'id': 1531, 'name': 'mountain lake'}, {'id': 1852, 'name': 'mutant'}, {'id': 5774, 'name': 'forest'}, {'id': 9663, 'name': 'sequel'}, {'id': 10250, 'name': 'redneck'}, {'id': 12339, 'name': 'slasher'}, {'id': 14895, 'name': 'cannibal'}, {'id': 33688, 'name': 'hunting'}, {'id': 33841, 'name': 'incest'}, {'id': 50009, 'name': 'survival horror'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 180340, 'name': 'voyeur'}, {'id': 301125, 'name': 'resting place'}]",en,Wrong Turn 6: Last Resort,"A sudden and mysterious inheritance brings Danny and his friends to Hobb Springs, a forgotten resort deep in the West Virginia hills. Hobb Springs is being looked after under the watchful care of Jackson and Sally, a socially awkward couple who introduce Danny to the long lost family he's never known. A clan by the name of Hillicker. But soon Danny learns his relatives have a different way of living, that for generations, the Hillickers have observed ancient traditions rooted in cannibalism and other taboo rituals.",4.8517,"[{'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-22,0,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Wrong Turn 6: Last Resort,5.369,899
0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",http://www.cartoonsaloon.ie/2009/06/feature-films-song-of-the-sea/,110416,"[{'id': 3205, 'name': 'fairy tale'}, {'id': 4079, 'name': 'lighthouse'}, {'id': 6382, 'name': 'folk music'}, {'id': 8729, 'name': 'lighthouse keeper   '}, {'id': 14985, 'name': 'ireland'}, {'id': 15058, 'name': 'swimming'}, {'id': 15162, 'name': 'dog'}, {'id': 158063, 'name': 'seal (animal)'}, {'id': 161242, 'name': 'irishman'}, {'id': 178856, 'name': 'folklore'}, {'id': 186830, 'name': 'selkie'}, {'id': 203878, 'name': 'irish music'}, {'id': 219386, 'name': 'underwater cave'}, {'id': 232483, 'name': 'irish folklore'}, {'id': 299594, 'name': 'irish'}]",en,Song of the Sea,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",4.6883,"[{'id': 23948, 'logo_path': '/uneZYGxTZcwAzmPTTaefmDNWPzN.png', 'name': 'Cartoon Saloon', 'origin_country': 'IE'}, {'id': 13351, 'logo_path': '/sj74baixfiB8uIdTJWzU26E25ef.png', 'name': 'Melusine Productions', 'origin_country': 'LU'}, {'id': 113785, 'logo_path': None, 'name': 'The Big Farm', 'origin_country': 'BE'}, {'id': 63540, 'logo_path': '/7xQ00vsbxc8qZeeOeam3teObjfU.png', 'name': 'Superprod Animation', 'origin_country': 'FR'}, {'id': 129661, 'logo_path': '/vKKrIpdcub1JwKftR7emPcpN44X.png', 'name': 'Nørlum', 'origin_country': 'DK'}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 726, 'logo_path': '/hHaQQgxqg2NohqZSxbMTB9E483m.png', 'name': 'Haut et Court', 'origin_country': 'FR'}, {'id': 20782, 'logo_path': '/tTfJjcJHmVPBbPv3q1ATtaX5mFf.png', 'name': 'WestEnd Films', 'origin_country': 'GB'}, {'id': 69191, 'logo_path': '/tXC0kJ9jBhTpM7N8GZkNfCqyIzn.png', 'name': 'Magellan Films', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-06-23,857522,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Galician', 'iso_639_1': 'gl', 'name': 'Galego'}, {'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}]",Released,Let the song of the sea sway your heart...,Song of the Sea,8.015,1454
13300000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",https://a24films.com/films/under-the-skin,97370,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 388, 'name': 'scotland'}, {'id': 3130, 'name': 'edinburgh, scotland'}, {'id': 9951, 'name': 'alien'}, {'id': 188691, 'name': 'prowler'}, {'id': 191331, 'name': 'body snatchers'}]",en,Under the Skin,A seductive stranger prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,5.0184,"[{'id': 8073, 'logo_path': None, 'name': 'Nick Wechsler Productions', 'origin_country': 'US'}, {'id': 27543, 'logo_path': None, 'name': 'JW Films', 'origin_country': 'US'}, {'id': 7281, 'logo_path': '/iI7qdR1OFPo0U41BlpKBLD3xesh.png', 'name': 'BFI', 'origin_country': 'GB'}, {'id': 6705, 'logo_path': '/iNB1FCwT4XjO6wkN3PnpPnwr9GX.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-14,5735963,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Come to me.,Under the Skin,6.139,3518
8000000,"[{'id': 35, 'name': 'Comedy'}]",,260535,[],en,The Little Rascals Save the Day,"When the Little Rascals are unable to raise enough money to save their grandma's bakery from shutting down, their only hope is to win a local talent show and use the prize money to save the shop.",4.6393,"[{'id': 2365, 'logo_path': None, 'name': 'Capital Arts Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 17009, 'logo_path': '/ssowAxOrrqsSR2CKeiytOXwLoCW.png', 'name': 'Universal 1440 Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-03-25,0,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Little Rascals Are Back,The Little Rascals Save the Day,6.2,106
35000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",https://doraemon-3d.com/1/,265712,"[{'id': 1683, 'name': 'gadget'}, {'id': 4379, 'name': 'time travel'}, {'id': 10873, 'name': 'school'}, {'id': 13141, 'name': 'based on manga'}, {'id': 210024, 'name': 'anime'}, {'id': 222243, 'name': 'based on anime'}]",ja,STAND BY ME ドラえもん,Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.,5.8215,"[{'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 11327, 'logo_path': '/gJM4ZwaQEKz9zsus8MNGWbm4maV.png', 'name': 'Shirogumi', 'origin_country': 'JP'}, {'id': 12386, 'logo_path': '/oxvw2Mrq3GcTxFc2mlT7E5tpek7.png', 'name': 'Robot Communications', 'origin_country': 'JP'}, {'id': 5141, 'logo_path': '/fK2QKfHdSdw42Xx4MiD7KhDufBV.png', 'name': 'Shin-Ei Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-08-08,83100000,94,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Is Doraemon ending this summer?,Stand by Me Doraemon,7.375,550
