budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.hiradiosilence.com/southboundpress,354251,"[{'id': 9706, 'name': 'anthology'}, {'id': 187056, 'name': 'woman director'}, {'id': 325825, 'name': 'horrified'}]",en,Southbound,"The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales.",1.901,"[{'id': 78563, 'logo_path': None, 'name': 'Willowbrook Regent Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-09-17,35000,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"One way in, no way out.",Southbound,5.925,619
13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,348892,"[{'id': 11001, 'name': 'religion'}, {'id': 189092, 'name': 'journey'}, {'id': 196581, 'name': 'lost child'}, {'id': 315446, 'name': 'bollywood'}]",hi,बजरंगी भाईजान,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,2.325,"[{'id': 44306, 'logo_path': '/1mRlLVmmDyfGyGkpEW9AoK8d1gA.png', 'name': 'Rockline Entertainments', 'origin_country': 'IN'}, {'id': 59293, 'logo_path': None, 'name': 'Kabir Khan Films', 'origin_country': 'IN'}, {'id': 59294, 'logo_path': '/eNG6SYSrJZgXpqo1l7UwvuWio76.png', 'name': 'Salman Khan Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-07-17,150000000,159,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'Urdu', 'iso_639_1': 'ur', 'name': 'اردو'}]",Released,,Bajrangi Bhaijaan,7.787,494
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.stanfordprisonexperimentfilm.com/,308032,"[{'id': 378, 'name': 'prison'}, {'id': 1706, 'name': 'experiment'}, {'id': 1228, 'name': '1970s'}, {'id': 9672, 'name': 'based on true story'}, {'id': 195897, 'name': 'prison brutality'}, {'id': 239390, 'name': 'human experiment'}]",en,The Stanford Prison Experiment,"In 1971, Stanford's Professor Philip Zimbardo conducts a controversial psychology experiment in which college students pretend to be either prisoners or guards, but the proceedings soon get out of hand. Based on a true story.",2.3215,"[{'id': 2289, 'logo_path': None, 'name': 'Abandon Pictures', 'origin_country': ''}, {'id': 17379, 'logo_path': None, 'name': ""Coup d'Etat Films"", 'origin_country': ''}, {'id': 3898, 'logo_path': None, 'name': 'Sandbar Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-17,643557,122,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They were given 2 weeks. It lasted 6 days.,The Stanford Prison Experiment,6.9,938
7528230,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",http://www.cj-entertainment.com/movie/veteran/,346646,"[{'id': 11734, 'name': 'police corruption'}, {'id': 11148, 'name': 'police chase'}, {'id': 155497, 'name': 'truck driver'}, {'id': 167316, 'name': 'buddy cop'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 186150, 'name': 'street fight'}, {'id': 234219, 'name': 'spoiled rich kid'}, {'id': 261681, 'name': 'south korea'}, {'id': 318482, 'name': 'chaebol'}]",ko,베테랑,"When an old collaborator gets severely injured, a veteran policeman tries to figure out the way to bring to justice the ultimately suspected aggressor, a spoiled young executive, heir to a mega corporation, who believes he is above the law.",2.5186,"[{'id': 12987, 'logo_path': '/32ea3CCKrNNO8jZBOcN2tbjPpuf.png', 'name': 'Filmmaker R&K', 'origin_country': 'KR'}, {'id': 112917, 'logo_path': None, 'name': 'Froniter Works Comic', 'origin_country': ''}, {'id': 111156, 'logo_path': None, 'name': 'Stone Comics Entertainment', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}, {'id': 112927, 'logo_path': '/7KYQsi3Y0CbHntfwhsYetFzs3tS.png', 'name': 'filmK', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2015-08-05,87970000,119,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,The unstoppable. The untouchable.,Veteran,6.922,219
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,297721,"[{'id': 3149, 'name': 'gangster'}, {'id': 1228, 'name': '1970s'}, {'id': 290327, 'name': 'seoul, south korea'}]",ko,강남 1970,"Jong-dae and Yong-ki make a living by picking up paper and empty bottles. Both then join different gangster clan and becomes involved in a struggle of political interests over development in Gangnam, Seoul.",1.6047,"[{'id': 3491, 'logo_path': '/hXRKXi3M9qfP4Npi1kjAaH4eGnM.png', 'name': 'Showbox', 'origin_country': 'KR'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2015-01-21,0,135,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Seoul 1970 the era of ambition and avarice.,Gangnam Blues,6.547,86
0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",http://www.ghostintheshellnewmovie.com/,334376,"[{'id': 12190, 'name': 'cyberpunk'}, {'id': 210024, 'name': 'anime'}]",ja,攻殻機動隊 新劇場版,"When a ghost-infecting virus known as Fire-Starter begins spreading through the system resulting in the assassination of the Japanese Prime Minister, Major Motoko Kusanagi and her elite team of special operatives are called in to track down its source.",1.6398,"[{'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-06-20,1713406,100,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Ghost in the Shell: The New Movie,6.7,195
0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.warnerbros.com/justice-league-gods-and-monsters,323027,"[{'id': 9715, 'name': 'superhero'}, {'id': 33637, 'name': 'super power'}]",en,Justice League: Gods and Monsters,"In an alternate universe, very different versions of DC's Trinity fight against the government after they are framed for an embassy bombing.",1.8463,"[{'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}, {'id': 4811, 'logo_path': '/7xym5CnL4LcMPaWpp51cN1v73AR.png', 'name': 'Warner Premiere', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-18,0,76,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"From dark heroes, justice will dawn.",Justice League: Gods and Monsters,7.112,576
0,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,326446,"[{'id': 11800, 'name': 'mockumentary'}, {'id': 11479, 'name': 'social commentary'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 163053, 'name': 'found footage'}, {'id': 173300, 'name': 'mexican border'}]",en,Savageland,"When a small town near the Arizona-Mexico border is wiped out overnight, suspicion falls on the lone survivor. But a roll of photos the survivor took that night tells a different story.",1.8614,"[{'id': 67344, 'logo_path': None, 'name': 'Massive Film Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-11-01,0,80,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Horror Has No Borders.,Savageland,6.7,94
0,[],,1213189,[],en,The MST3K Yule Log,Mystery Sience Theater 3000 Yule Log.,1.8581,[],[],2015-12-24,0,60,[],Released,,The MST3K Yule Log,0.0,0
11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",http://www.mrholmesfilm.com/,280996,"[{'id': 212, 'name': 'london, england'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 703, 'name': 'detective'}, {'id': 11469, 'name': 'memory loss'}, {'id': 273879, 'name': 'sherlock holmes'}]",en,Mr. Holmes,"In 1947, long-retired and near the end of his life, Sherlock Holmes grapples with an unreliable memory and must rely on his housekeeper's son as he revisits the still-unsolved case that led to his retirement.",1.8553,"[{'id': 7493, 'logo_path': '/fHitYiGUCkRafgt6VPYQlXWLkdp.png', 'name': 'FilmNation Entertainment', 'origin_country': 'US'}, {'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 7217, 'logo_path': '/vFbexaF70wSMUHRA6Fy6UcuA1ju.png', 'name': 'See-Saw Films', 'origin_country': 'GB'}, {'id': 41640, 'logo_path': '/e1naE79Djln19oDgMsP3uuvLbTq.png', 'name': 'Archer Gray', 'origin_country': 'US'}, {'id': 51860, 'logo_path': '/74RVWMcfeT36lnZGY8NdI7OhGmr.png', 'name': 'AI Film', 'origin_country': 'GB'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 152, 'logo_path': '/rC2pFo4IBQVSVZvucDLwMRvZHfi.png', 'name': 'Icon Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-06-19,29355203,104,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The man behind the myth,Mr. Holmes,6.476,1869
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,348060,"[{'id': 2231, 'name': 'drug dealer'}, {'id': 6149, 'name': 'police'}, {'id': 15218, 'name': 'special forces'}, {'id': 171792, 'name': 'die hard scenario'}]",fr,Antigang,"As a rowdy team of detectives clashes with their disciplined new boss, they must catch a vicious band of robbers who are wreaking havoc on their city.",1.4978,"[{'id': 34774, 'logo_path': '/cM28ZjokHs5Y9HKMUxkbE83LJNM.png', 'name': 'W9', 'origin_country': 'FR'}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}, {'id': 5666, 'logo_path': '/AalHyxbwyvrfoQaXzpqUsdQt6qz.png', 'name': 'Capture The Flag Films', 'origin_country': 'FR'}, {'id': 10393, 'logo_path': '/7MazD0kppT5OzdumzDi5IFYNthO.png', 'name': 'Vertigo Films', 'origin_country': 'GB'}, {'id': 11620, 'logo_path': '/f3hRdCaK1w9qH1Qs8nLd2L2bae1.png', 'name': 'OCS', 'origin_country': 'FR'}, {'id': 107605, 'logo_path': None, 'name': 'SND Films', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-08-19,3056677,92,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,Good cops. Bad Attitude.,Antigang,5.841,343
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.theknightofcupsmovie.com/,86835,"[{'id': 1566, 'name': 'dreams'}, {'id': 1599, 'name': 'midlife crisis'}, {'id': 888, 'name': 'screenwriter'}, {'id': 2055, 'name': 'creative crisis'}, {'id': 3836, 'name': 'success'}, {'id': 6562, 'name': 'celebrity'}, {'id': 10594, 'name': 'money'}, {'id': 10937, 'name': 'memory'}, {'id': 12396, 'name': 'hollywood'}, {'id': 162706, 'name': 'temptation'}, {'id': 163048, 'name': 'decadence'}, {'id': 181050, 'name': 'wealthy man'}, {'id': 195286, 'name': 'modeling shoot'}, {'id': 212737, 'name': 'philosophical'}, {'id': 240119, 'name': 'father son relationship'}, {'id': 256493, 'name': 'existential emptiness'}, {'id': 262500, 'name': 'stream of consciousness'}, {'id': 308622, 'name': 'celebrity cameo'}, {'id': 312677, 'name': 'existential crisis'}]",en,Knight of Cups,"Rick is a screenwriter living in Los Angeles. While successful in his career, his life feels empty. Haunted and confused, he finds temporary solace in the decadent Hollywood excess that defines his existence. Women provide a distraction to his daily pain, and every encounter brings him closer to finding his place in the world.",1.6937,"[{'id': 22842, 'logo_path': '/buyfiDYTfPVTHxvYZ4yHu69zFPs.png', 'name': 'Waypoint Entertainment', 'origin_country': 'US'}, {'id': 68662, 'logo_path': None, 'name': 'Dogwood Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-09-10,566006,118,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,A quest.,Knight of Cups,5.7,666
0,[],,663056,[],ja,Sengoku Basara vs Devil May Cry,"Dante, Lady, Trish, and Vergil come across some mysterious historical ruins while chasing after a devil, and are sent back in time to Japan's Warring States era. There, the group meets Date Masamune, Sanada Yukimura, and other characters from the Sengoku Basara franchise.",1.8448,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-08-20,0,124,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Sengoku Basara vs Devil May Cry,0.0,0
0,"[{'id': 27, 'name': 'Horror'}]",,387396,"[{'id': 745, 'name': 'nun'}, {'id': 2988, 'name': 'shark attack'}, {'id': 14999, 'name': 'devil'}, {'id': 15001, 'name': 'demon'}, {'id': 15097, 'name': 'shark'}, {'id': 159940, 'name': 'exorcist'}, {'id': 161261, 'name': 'demonic possession'}, {'id': 161270, 'name': 'satanic ritual'}]",en,Shark Exorcist,A demonic nun unleashes HOLY HELL when she summons the devil to possess a MAN-EATING SHARK!!,0.877,"[{'id': 57652, 'logo_path': None, 'name': 'Stratosphere Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-08-14,0,70,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Satan Has Jaws,Shark Exorcist,2.372,47
8500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,230179,"[{'id': 10685, 'name': 'escape'}, {'id': 4300, 'name': 'parachute'}, {'id': 8570, 'name': 'president'}, {'id': 8986, 'name': 'air force one'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14601, 'name': 'explosion'}, {'id': 163080, 'name': 'finland'}]",en,Big Game,"Air Force One is shot down by terrorists, leaving the President of the United States stranded in the wilderness of Finland. 13-year-old Oskari is on a hunting mission to prove his maturity to his kinsfolk by tracking down a deer, but instead discovers the President in an escape pod. With the terrorists closing in to capture their prize, the unlikely duo team up to escape their hunters.",2.0092,"[{'id': 62407, 'logo_path': None, 'name': 'Bavaria Film Partners', 'origin_country': ''}, {'id': 62408, 'logo_path': None, 'name': 'Subzero Film Entertainment', 'origin_country': 'FI'}, {'id': 19638, 'logo_path': '/ueSsb3nJfvu8utNO1linVypm2mv.png', 'name': 'Altitude Film Entertainment', 'origin_country': 'GB'}, {'id': 62409, 'logo_path': None, 'name': 'VisionPlus Fund I', 'origin_country': ''}, {'id': 39734, 'logo_path': '/mbS62utAjnokhspQHPACcfXjTbN.png', 'name': 'Ketchup Entertainment', 'origin_country': 'US'}, {'id': 62410, 'logo_path': '/7YzIXhp1QKwo0s4a7hIbCgswAyg.png', 'name': 'Waterstone Entertainment', 'origin_country': 'US'}, {'id': 5056, 'logo_path': '/583ITs4w9sK31FnJwKiRwapTpzb.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 25954, 'logo_path': '/oga9DS7GZGbZ0iZ4JFuVTBMBv1C.png', 'name': 'Metrol Technology', 'origin_country': 'GB'}, {'id': 19639, 'logo_path': None, 'name': 'Film House Germany', 'origin_country': 'DE'}, {'id': 2254, 'logo_path': '/4OQ25tiNECBBRDUhfC5ACa1vOIR.png', 'name': 'Egoli Tossell Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-03-19,7500000,90,"[{'english_name': 'Finnish', 'iso_639_1': 'fi', 'name': 'suomi'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Big Game,5.5,1165
14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,245168,"[{'id': 212, 'name': 'london, england'}, {'id': 5565, 'name': 'biography'}, {'id': 11718, 'name': 'feminist'}, {'id': 15060, 'name': 'period drama'}, {'id': 187056, 'name': 'woman director'}, {'id': 210184, 'name': '1910s'}, {'id': 214831, 'name': 'suffragettes'}]",en,Suffragette,"Based on true events about the foot soldiers of the early feminist movement, women who were forced underground to pursue a dangerous game of cat and mouse with an increasingly brutal State.",2.1412,"[{'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 6705, 'logo_path': '/iNB1FCwT4XjO6wkN3PnpPnwr9GX.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 7281, 'logo_path': '/iI7qdR1OFPo0U41BlpKBLD3xesh.png', 'name': 'BFI', 'origin_country': 'GB'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}, {'id': 2054, 'logo_path': None, 'name': 'Ruby Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-10-16,16002420,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Mothers. Daughters. Rebels.,Suffragette,7.2,1626
0,"[{'id': 18, 'name': 'Drama'}]",http://umimachi.gaga.ne.jp/,315846,"[{'id': 233, 'name': 'japan'}, {'id': 3739, 'name': 'funeral'}, {'id': 10235, 'name': 'family relationships'}, {'id': 13141, 'name': 'based on manga'}, {'id': 18027, 'name': 'sibling'}, {'id': 210018, 'name': 'half sister'}, {'id': 280940, 'name': 'sisters'}]",ja,海街diary,"Three sisters live together in a large house in the city of Kamakura. When their father – absent from the family home for the last 15 years – dies, they travel to the countryside for his funeral, and meet their shy teenage half-sister. Bonding quickly with the orphaned Suzu, they invite her to live with them.",1.8247,"[{'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 12424, 'logo_path': '/nBer3gCkrK5yCG3Q0sJhFSuwZIk.png', 'name': 'TV Man Union', 'origin_country': 'JP'}, {'id': 3341, 'logo_path': '/dTG5dXE1kU2mpmL9BNnraffckLU.png', 'name': 'Fuji Television Network', 'origin_country': 'JP'}, {'id': 75214, 'logo_path': '/uhbLKNEl2nSeYmaD5bpP7ARpc5E.png', 'name': 'BUN-BUKU', 'origin_country': 'JP'}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 84048, 'logo_path': '/mkxZQuPpZ0cBDfjr4PAxltGSsoH.png', 'name': 'GAGA Corporation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2015-06-13,346485,127,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Our Little Sister,7.6,493
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,391863,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 5545, 'name': 'satanist'}, {'id': 173298, 'name': 'escaped mental patient'}]",en,The Last House,"After his girlfriend is kidnapped by a satanic trio of escaped mental patients, a young man must rescue her from a Hollywood home before their sadistic plans can be realized.",0.7649,[],[],2015-04-07,0,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Home is Where the Hate Lives,The Last House,4.3,6
0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,324807,"[{'id': 1357, 'name': 'fish'}, {'id': 2570, 'name': 'rock star'}, {'id': 131, 'name': 'italy'}, {'id': 6876, 'name': 'vacation'}, {'id': 162066, 'name': 'rock concert'}]",en,A Bigger Splash,"An American couple, Paul and Marianne, spend their vacation in Italy and experience trouble when Marianne invites a former lover and his teenage daughter to visit, which leads to jealousy and dangerous sexual scenarios.",1.8195,"[{'id': 46344, 'logo_path': '/qpSdIjnGHiz6UNIQWGIJkDnG79l.png', 'name': 'Frenesy Film', 'origin_country': 'IT'}, {'id': 14016, 'logo_path': '/snclwsIZQbgvqYCBJP8fqNlCA5y.png', 'name': 'MiC', 'origin_country': 'IT'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 77394, 'logo_path': None, 'name': 'COTA Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-11-26,7545758,125,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,A Bigger Splash,6.166,776
0,"[{'id': 18, 'name': 'Drama'}]",,320736,[],is,Fúsi,"Fúsi finds comfort in the familiarity of his routines, until an involuntary dance class forces him to encounter the real world.",1.4789,"[{'id': 1190, 'logo_path': None, 'name': 'Alamode Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'IS', 'name': 'Iceland'}]",2015-03-20,0,90,"[{'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,,Virgin Mountain,7.186,237
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,308504,"[{'id': 1797, 'name': 'loyalty'}, {'id': 2280, 'name': 'emperor'}, {'id': 3098, 'name': 'castle'}, {'id': 9725, 'name': 'sword fight'}, {'id': 9748, 'name': 'revenge'}, {'id': 9812, 'name': 'honor'}, {'id': 10466, 'name': 'knight'}, {'id': 33401, 'name': 'master'}, {'id': 161257, 'name': 'medieval'}, {'id': 192913, 'name': 'warrior'}, {'id': 199518, 'name': 'corrupt'}]",en,Last Knights,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",2.0855,"[{'id': 46441, 'logo_path': None, 'name': 'Luka Productions', 'origin_country': ''}, {'id': 80834, 'logo_path': '/gWVVa74FMdRGXSnRroASmlNBEtU.png', 'name': 'Route One Entertainment', 'origin_country': 'US'}, {'id': 87208, 'logo_path': None, 'name': 'Sovik Global Contents Fund', 'origin_country': ''}, {'id': 87211, 'logo_path': '/lzBP1lTYoqqfvGriMMdlvFWDRH7.png', 'name': 'DMM.com', 'origin_country': 'JP'}, {'id': 88607, 'logo_path': None, 'name': 'Union Investment Partners', 'origin_country': 'KR'}, {'id': 7036, 'logo_path': '/javbyY0ZCvlFJtly3tpZqf2NwLX.png', 'name': 'CJ Entertainment', 'origin_country': 'KR'}, {'id': 87210, 'logo_path': '/8MqKP6o6n0VMeIKc1sP2G8DGnBe.png', 'name': 'Channel A', 'origin_country': 'KR'}, {'id': 20473, 'logo_path': '/yhe5gpAhQicancYMbFzAXARrdzl.png', 'name': 'Czech Anglo Pictures', 'origin_country': 'CZ'}, {'id': 7819, 'logo_path': '/ghFZAt4edln0M7BzDExyYMzUGX1.png', 'name': 'Lotte Entertainment', 'origin_country': 'KR'}, {'id': 87212, 'logo_path': None, 'name': 'Maeil Broadcasting Network', 'origin_country': ''}, {'id': 2520, 'logo_path': None, 'name': 'Arclight Films', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-04-03,3643591,115,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Last Knights,6.4,1093
0,"[{'id': 99, 'name': 'Documentary'}]",https://www.atomichotrods.com/Atomic_Hot_Rods/DVDs.html,1131532,"[{'id': 3428, 'name': 'speed'}, {'id': 10039, 'name': 'racing'}, {'id': 10260, 'name': 'mechanic'}, {'id': 210824, 'name': 'speed records'}, {'id': 310324, 'name': 'car'}]",en,Three Mile,"""When you build a car with the Rolling Bones you are expected to be at Bonneville. . . that's what these cars are all about"" Join Brian Darwas and the Rolling Bones Hot Rod Shop on a cross country trip full of roadside breakdowns, shop tours, parking lot parties and plenty of racing at what most people consider the birthplace of hot rodding, the legendary Bonneville Salt Flats. All thirteen hot rods embark on a life time adventure from New York to Utah, where Keith Cornell breaks the world record for the fastest Ford Y-block. With enough salt pit rebuilds, tech inspections, and race runs to keep even the most jaded gearhead one the edge of their seat. Be there to experience the sun on your face and salt in the air when it all comes down to that THREE MILE pass.",0.6528,"[{'id': 200825, 'logo_path': None, 'name': 'Atomic Hot Rods', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-08-14,0,60,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Three Mile,0.0,0
