budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",http://jedgarmovie.warnerbros.com/dvd/,88794,"[{'id': 1812, 'name': 'fbi'}, {'id': 5565, 'name': 'biography'}, {'id': 6165, 'name': 'historical figure'}, {'id': 158718, 'name': 'lgbt'}, {'id': 346488, 'name': 'gay'}]",en,J. Edgar,"As the face of law enforcement in the United States for almost 50 years, J. Edgar Hoover was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career, and his life.",2.1233,"[{'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 171, 'logo_path': '/bqLWwuNCHcY3IjB5e4o29h7l80D.png', 'name': 'Malpaso Productions', 'origin_country': 'US'}, {'id': 11845, 'logo_path': None, 'name': 'Wintergreen Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-11-09,84606030,137,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The most powerful man in the world.,J. Edgar,6.231,2452
29000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://shaolinmovie.emp.hk/,55292,"[{'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 478, 'name': 'china'}, {'id': 345, 'name': 'monk'}, {'id': 4267, 'name': 'warlord'}, {'id': 6955, 'name': 'parkour'}, {'id': 9917, 'name': 'mixed martial arts (mma)'}, {'id': 11051, 'name': 'tai chi'}, {'id': 12965, 'name': 'duel'}, {'id': 14731, 'name': 'martial arts master'}, {'id': 14918, 'name': 'shaolin master'}, {'id': 14934, 'name': 'shaolin kung fu'}, {'id': 14941, 'name': 'martial artist'}, {'id': 14943, 'name': 'shaolin monk'}, {'id': 14946, 'name': 'fictional war'}, {'id': 14956, 'name': 'wu shu'}]",zh,新少林寺,"China is plunged into strife as feuding warlords try to expand their power by warring over neighboring lands. Fuelled by his success on the battlefield, young and arrogant Hao Jie sneers at Shaolin's masters when he beats one of them in a duel. But the pride comes before a fall. When his own family is wiped out by a rival warlord, Hao is forced to take refuge with the monks. As the civil unrest spreads and the people suffer, Hao and the Shaolin masters are forced to take a fiery stand against the evil warlords. They launch a daring plan or rescue and escape.",2.1211,"[{'id': 14714, 'logo_path': '/dSHaVKtBCpMU5VP9wMbTkqov62i.png', 'name': 'China Film Group Corporation', 'origin_country': 'CN'}, {'id': 2726, 'logo_path': '/prHrgMVMpZnTgEWYo9Mi7nyka34.png', 'name': 'JCE Movies', 'origin_country': 'HK'}, {'id': 3393, 'logo_path': None, 'name': 'Huayi Brothers Pictures', 'origin_country': 'CN'}, {'id': 122289, 'logo_path': '/4l16C8j9h4frZO5iPD71lpLqTH3.png', 'name': 'Emperor Motion Pictures', 'origin_country': 'HK'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2011-01-20,33662874,131,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,"In a land torn by strife, the righteous monks of Shaolin stand as a beacon of hope for the oppressed masses.",Shaolin,6.852,371
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",https://www.pokemon.com/us/pokemon-episodes/pokemon-movies/pokemon-the-movie-white-victini-and-zekrom-2011,88557,"[{'id': 14643, 'name': 'battle'}, {'id': 210024, 'name': 'anime'}]",ja,劇場版ポケットモンスター ベストウイッシュ ビクティニと黒き英雄 ゼクロム,"The Kingdom of the People of the Earth once ruled over the land, but now all that remains is the Sword of the Earth. in the city of Eindoak. Satoshi, Iris, and Dent arrive in Eindoak during a harvest festival's Pokémon Tournament and meet the legendary Pokémon Victini who wishes to share its powers of victory to someone. Elsewhere in the city, a descendant of the People of the Earth named Dred Grangil has arrived who seeks to revive the kingdom's power with the Sword of the Earth, bringing them back into power over the land, and Satoshi and his friends must stop him before he destroys the land along with Victini.",2.1177,"[{'id': 5372, 'logo_path': '/tPtJc2rCOTHEzJQPStT6m3dI0eK.png', 'name': 'OLM', 'origin_country': 'JP'}, {'id': 12653, 'logo_path': None, 'name': 'Pikachu Project', 'origin_country': 'JP'}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}, {'id': 12655, 'logo_path': '/dfGqf2NoMVPrDywDL90D5HAhBlW.png', 'name': 'Shogakukan-Shueisha Productions', 'origin_country': 'JP'}, {'id': 3034, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 5937, 'logo_path': '/yelUQVWP72Nw5DirciMc9dqdk60.png', 'name': 'XEBEC', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 7967, 'logo_path': '/4W9ByL6mMDn9UOHh8oGD36l3BnN.png', 'name': 'Media Factory', 'origin_country': 'JP'}, {'id': 13070, 'logo_path': '/ks2FscpAGYlfj4ZawdQF5vgtWyM.png', 'name': 'TakaraTomy', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/pEqcMX1aG3JvtDgfh2wNZJLCcb4.png', 'name': 'jeki', 'origin_country': 'JP'}, {'id': 12654, 'logo_path': '/hBWpNb7x4R77xxltwNtM0ANboW6.png', 'name': 'The Pokémon Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-07-16,28550000,96,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,A hero must choose: the power of ideals... or the courage of truth?,Pokémon the Movie: White - Victini and Zekrom,6.543,184
0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",,227257,"[{'id': 6270, 'name': 'high school'}, {'id': 3133, 'name': 'vampire'}, {'id': 12564, 'name': 'werewolf'}]",en,Monster High: Fright On!,See what happens when the student bodies of an all-vampire school and an all-werewolf school integrate with Monster High.,2.102,"[{'id': 33365, 'logo_path': '/c4W0J7BpMvWHGwuDnHz16KRGuuZ.png', 'name': 'Mattel Playground Productions', 'origin_country': 'US'}, {'id': 32809, 'logo_path': '/26iy8TFRNLUipFAGhFS8YfrWgAV.png', 'name': 'Wildbrain Entertainment', 'origin_country': 'US'}, {'id': 6220, 'logo_path': '/cAj69EL1zSXmZH6STbMGZrunyMD.png', 'name': 'Mattel', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-10-31,0,46,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Monster High: Fright On!,6.6,45
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.sonyclassics.com/adangerousmethod/,48231,"[{'id': 1326, 'name': 'infidelity'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 2833, 'name': 'psychoanalysis'}, {'id': 2842, 'name': 'sigmund freud'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 9888, 'name': 'spanking'}, {'id': 14781, 'name': 'patient'}, {'id': 240444, 'name': 'carl jung'}]",en,A Dangerous Method,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",1.91,"[{'id': 78702, 'logo_path': None, 'name': 'Dangerous Method Film AG', 'origin_country': ''}, {'id': 470, 'logo_path': None, 'name': 'Recorded Pictures Company', 'origin_country': ''}, {'id': 2728, 'logo_path': None, 'name': 'Millbrook Pictures', 'origin_country': ''}, {'id': 2844, 'logo_path': '/80lJ1OQzjWXI99Hj1VgUO3vu2qi.png', 'name': 'Prospero Pictures', 'origin_country': 'CA'}, {'id': 19245, 'logo_path': '/7RhKMuyqFDMq8LpiFCxTgZ8H4pT.png', 'name': 'Lago Film', 'origin_country': 'DE'}, {'id': 808, 'logo_path': '/4L1apH72jCx6Z5qyH7UOJUDlRoF.png', 'name': 'The Movie Network', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2011-09-30,27462041,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Why deny what you desire the most.,A Dangerous Method,6.351,2097
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,74513,"[{'id': 10084, 'name': 'rescue'}, {'id': 736, 'name': 'journalist'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3541, 'name': 'afghanistan'}, {'id': 7021, 'name': 'pakistan'}, {'id': 7955, 'name': 'taliban'}, {'id': 191831, 'name': 'war zone'}]",fr,Forces spéciales,"Afghanistan. War correspondent Elsa Casanova is taken hostage by the Taliban. Faced with her imminent execution, a Special Forces unit is dispatched to free her. In some of the world’s most breathtaking yet hostile landscapes, a relentless pursuit begins between her kidnappers who have no intention of letting their prey escape them and a group of soldiers who risk their lives in pursuit of their single aim – to bring her home alive. This strong, independent woman and these men of duty are thrown together and forced to confront situations of great danger that inextricably bind them – emotionally, violently and intimately.",2.2608,"[{'id': 24455, 'logo_path': None, 'name': 'Sofica Manon', 'origin_country': ''}, {'id': 24457, 'logo_path': None, 'name': 'Easy Company', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 6586, 'logo_path': None, 'name': 'TPS Star', 'origin_country': 'FR'}, {'id': 24458, 'logo_path': '/AuFBZGWXukf2s3N1HzmRzfcnw82.png', 'name': 'A Plus Image 2', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-11-02,3424648,109,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Survival. Honor. Sacrifice.,Special Forces,6.7,585
12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,54540,[],en,Beverly Hills Chihuahua 2,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",1.9399,"[{'id': 126540, 'logo_path': '/eNwCQbBPAfDL8U4JUvBgyaKtth2.png', 'name': 'Walt Disney Home Video', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-02-01,0,84,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,The family just got bigger,Beverly Hills Chihuahua 2,5.903,396
24000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,41517,"[{'id': 282, 'name': 'video game'}, {'id': 9715, 'name': 'superhero'}, {'id': 3289, 'name': 'villain'}, {'id': 281358, 'name': 'science fiction'}, {'id': 315446, 'name': 'bollywood'}, {'id': 322496, 'name': 'action'}, {'id': 322942, 'name': 'adventure'}]",hi,Ra.One,"When the titular antagonist of an action game takes on physical form, it's up to the game's less powerful protagonist to save the world.",2.08,"[{'id': 2343, 'logo_path': '/fkrlAFxgAtIHgYJGIQcDggeucKV.png', 'name': 'Red Chillies Entertainment', 'origin_country': 'IN'}, {'id': 3653, 'logo_path': '/dEpilNgoW7tElN3xacXckHxGXbo.png', 'name': 'Eros International', 'origin_country': 'IN'}, {'id': 15357, 'logo_path': '/uvaRT02pY9U8qLH8a9WwwAroDqr.png', 'name': 'Prime Focus', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-10-24,35911689,156,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Yes, angels do exist.",Ra.One,5.69,339
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",http://www.lemonademouth.com,65218,"[{'id': 953, 'name': 'guitar'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 977, 'name': 'cat'}, {'id': 4721, 'name': 'violin'}, {'id': 2398, 'name': 'narration'}, {'id': 4344, 'name': 'musical'}, {'id': 11372, 'name': 'lemonade'}, {'id': 15299, 'name': 'detention'}, {'id': 15301, 'name': 'school assembly'}, {'id': 187056, 'name': 'woman director'}]",en,Lemonade Mouth,"When five ragtag freshman first meet in detention, it seems they have nothing in common. But, through music, they form an unbreakable bond and discover they have the makings of the greatest high school garage band in history! In the face of incredible odds, Olivia, Stella, Wen, Mohini and Charlie find they can make a real difference when they learn to lean on each other and let go of everything holding back their dreams.",1.8727,"[{'id': 53583, 'logo_path': None, 'name': 'Martin Chase Productions', 'origin_country': 'US'}, {'id': 146807, 'logo_path': None, 'name': 'GWave Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-04-15,0,113,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Romanian', 'iso_639_1': 'ro', 'name': 'Română'}]",Released,"Poets, geniuses, revolutionaries.",Lemonade Mouth,7.429,1053
35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://somethingborrowedmovie.warnerbros.com/,49022,"[{'id': 242, 'name': 'new york city'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1332, 'name': 'cheating'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 5732, 'name': 'birthday party'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 9856, 'name': 'flashback'}, {'id': 9986, 'name': 'crush'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12392, 'name': 'best friend'}, {'id': 13027, 'name': 'wedding'}, {'id': 14720, 'name': 'love affair'}, {'id': 33648, 'name': 'celebration'}, {'id': 160246, 'name': 'childhood friends'}, {'id': 168135, 'name': 'awkwardness'}, {'id': 170682, 'name': 'lying'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 202635, 'name': 'engaged'}, {'id': 208502, 'name': 'loyal'}, {'id': 208503, 'name': 'liaison'}, {'id': 208504, 'name': 'confidant'}, {'id': 237061, 'name': 'mismatched couple'}, {'id': 283005, 'name': 'secret crush'}, {'id': 306894, 'name': 'crazy ex'}, {'id': 307765, 'name': 'longtime crush'}, {'id': 307766, 'name': 'crush on friend'}, {'id': 307767, 'name': 'drunk one-night stand'}, {'id': 307769, 'name': 'always the nice one'}]",en,Something Borrowed,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",2.7479,"[{'id': 38010, 'logo_path': None, 'name': 'Wild Ocean Films', 'origin_country': 'US'}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 38011, 'logo_path': None, 'name': '2S Films', 'origin_country': ''}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-05-05,65090821,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's a thin line between love and friendship.,Something Borrowed,6.254,1050
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",,81250,"[{'id': 6270, 'name': 'high school'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 5800, 'name': 'geek'}, {'id': 167576, 'name': 'unlikely lovers'}, {'id': 174109, 'name': 'documentary filmmaking'}, {'id': 188237, 'name': 'teenage romance'}, {'id': 246466, 'name': 'based on young adult novel'}]",en,Geek Charming,"Film geek Josh is looking for the subject of his new documentary when a chance meeting puts the perfect star in his sights—Dylan, his school's most popular junior. But Dylan's hopes of using the film to become Blossom Queen don't quite match with Josh's goal to make a hard-hitting exposé about popularity. Will Josh shoot the film as planned, or show Dylan as the truly interesting person she is?",1.6883,"[{'id': 10227, 'logo_path': '/3YfRy3DBl4abcqkzGx4RVNz12yl.png', 'name': 'Mandeville Films', 'origin_country': 'US'}, {'id': 11072, 'logo_path': None, 'name': 'Bad Angels Productions, Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-11-11,0,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Geek Charming,6.673,759
1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.foxsearchlight.com/marthamarcymaymarlene/,50837,"[{'id': 9678, 'name': 'mind control'}, {'id': 570, 'name': 'rape'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 447, 'name': 'post-traumatic stress disorder (ptsd)'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2426, 'name': 'group sex'}, {'id': 6158, 'name': 'cult'}, {'id': 6337, 'name': 'patriarchy'}, {'id': 6751, 'name': 'polygamy'}, {'id': 6981, 'name': 'connecticut'}, {'id': 10937, 'name': 'memory'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 14903, 'name': 'home invasion'}, {'id': 33515, 'name': 'drugged'}, {'id': 157321, 'name': 'boundary violations'}, {'id': 171831, 'name': 'running away'}, {'id': 206915, 'name': 'estranged sister'}, {'id': 232090, 'name': 'sexual predator'}, {'id': 237447, 'name': 'manipulated woman'}, {'id': 308339, 'name': 'drugging someone'}, {'id': 313987, 'name': 'manipulative male lead'}, {'id': 333135, 'name': 'flashbacks'}, {'id': 336306, 'name': 'murderous cult'}]",en,Martha Marcy May Marlene,"After several years of living with a cult, Martha finally escapes and calls her estranged sister, Lucy, for help. Martha finds herself at the quiet Connecticut home Lucy shares with her new husband, Ted, but the memories of what she experienced in the cult make peace hard to find. As flashbacks continue to torment her, Martha fails to shake a terrible sense of dread, especially in regard to the cult's manipulative leader.",2.1276,"[{'id': 10058, 'logo_path': '/yXWostV0eJ6WeP5Jqym5lfnsUra.png', 'name': 'BorderLine Films', 'origin_country': 'US'}, {'id': 10059, 'logo_path': '/3Z2MZzMW9gUyZAhHKhFIUqF1hwx.png', 'name': 'This is that', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-10-21,3500000,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You can get away. But you can never escape.,Martha Marcy May Marlene,6.613,759
0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",https://www.pokemon.com/us/pokemon-episodes/pokemon-movies/pokemon-the-movie-black-victini-and-reshiram-2011,115223,"[{'id': 14643, 'name': 'battle'}, {'id': 210024, 'name': 'anime'}]",ja,劇場版ポケットモンスター ベストウイッシュ ビクティニと白き英雄 レシラム,"The Kingdom of the People of the Earth once ruled over the land, but now all that remains is the Sword of the Earth. in the city of Eindoak. Satoshi, Iris, and Dent arrive in Eindoak during a harvest festival's Pokémon Tournament and meet the legendary Pokémon Victini who wishes to share its powers of victory to someone. Elsewhere in the city, a descendant of the People of the Earth named Dred Grangil has arrived who seeks to revive the kingdom's power with the Sword of the Earth, bringing them back into power over the land, and Satoshi and his friends must stop him before he destroys the land along with Victini.",2.0312,"[{'id': 7967, 'logo_path': '/4W9ByL6mMDn9UOHh8oGD36l3BnN.png', 'name': 'Media Factory', 'origin_country': 'JP'}, {'id': 5372, 'logo_path': '/tPtJc2rCOTHEzJQPStT6m3dI0eK.png', 'name': 'OLM', 'origin_country': 'JP'}, {'id': 12653, 'logo_path': None, 'name': 'Pikachu Project', 'origin_country': 'JP'}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}, {'id': 12655, 'logo_path': '/dfGqf2NoMVPrDywDL90D5HAhBlW.png', 'name': 'Shogakukan-Shueisha Productions', 'origin_country': 'JP'}, {'id': 3034, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 5937, 'logo_path': '/yelUQVWP72Nw5DirciMc9dqdk60.png', 'name': 'XEBEC', 'origin_country': 'JP'}, {'id': 13070, 'logo_path': '/ks2FscpAGYlfj4ZawdQF5vgtWyM.png', 'name': 'TakaraTomy', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/pEqcMX1aG3JvtDgfh2wNZJLCcb4.png', 'name': 'jeki', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 12654, 'logo_path': '/hBWpNb7x4R77xxltwNtM0ANboW6.png', 'name': 'The Pokémon Company', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2011-07-16,28550000,96,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,A hero must choose: the power of ideals... or the courage of truth?,Pokémon the Movie: Black - Victini and Reshiram,6.556,169
28000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://www.iamrogue.com/sharknight3d/fullsite/index.html,65055,"[{'id': 2803, 'name': 'affectation'}, {'id': 2988, 'name': 'shark attack'}, {'id': 3134, 'name': 'louisiana'}, {'id': 3880, 'name': 'snuff'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 15097, 'name': 'shark'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 200918, 'name': 'angry'}, {'id': 202371, 'name': 'aggressive'}, {'id': 309974, 'name': 'absurd'}, {'id': 320420, 'name': 'hilarious'}, {'id': 325761, 'name': 'admiring'}, {'id': 325762, 'name': 'adoring'}, {'id': 325763, 'name': 'ambiguous'}, {'id': 325764, 'name': 'ambivalent'}, {'id': 325765, 'name': 'amused'}]",en,Shark Night 3D,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,2.031,"[{'id': 7215, 'logo_path': None, 'name': 'Incentive Filmed Entertainment', 'origin_country': 'US'}, {'id': 134, 'logo_path': '/2uKAP9aAAhVMpfSqa4wtlIHod5g.png', 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/5MYE96QiE5a5oFhXxFb4y8ILSpw.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 24049, 'logo_path': '/zOHQ0A3PpNoLLeAxRZwSqNV3nPr.png', 'name': 'Sierra/Affinity', 'origin_country': 'US'}, {'id': 2293, 'logo_path': None, 'name': 'Silverwood Films', 'origin_country': 'US'}, {'id': 1633, 'logo_path': None, 'name': 'Next Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-02,10126458,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Terror runs deep.,Shark Night 3D,5.059,563
12000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,75622,"[{'id': 718, 'name': 'confession'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 11734, 'name': 'police corruption'}, {'id': 12425, 'name': 'racism'}, {'id': 14707, 'name': 'brutality'}, {'id': 33518, 'name': 'district attorney'}, {'id': 41385, 'name': 'racial tension'}, {'id': 41644, 'name': 'gunshot'}, {'id': 155816, 'name': 'ex-wife'}, {'id': 157912, 'name': 'bigotry'}, {'id': 159931, 'name': 'road rage'}, {'id': 167377, 'name': 'lapd'}, {'id': 170195, 'name': 'homeless man'}, {'id': 173577, 'name': 'ethnic diversity'}, {'id': 173579, 'name': 'racist cop'}]",en,Rampart,"The story follows veteran police officer Dave Brown, the last of the renegade cops, as he struggles to take care of his family, and fights for his own survival.",2.0236,"[{'id': 22841, 'logo_path': None, 'name': 'Lightstream Pictures', 'origin_country': 'US'}, {'id': 22842, 'logo_path': '/buyfiDYTfPVTHxvYZ4yHu69zFPs.png', 'name': 'Waypoint Entertainment', 'origin_country': 'US'}, {'id': 22843, 'logo_path': None, 'name': 'TheThird Mind Pictures', 'origin_country': ''}, {'id': 22844, 'logo_path': None, 'name': 'Amalgam Features', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",2011-11-23,972512,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The most corrupt cop you've ever seen on screen,Rampart,5.458,371
